date,name,ticker,amount,type
11/08/2016,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Sale (Partial)
11/08/2016,"David A Perdue , Jr",WLK,"$1,001 - $15,000",Purchase
11/08/2016,"David A Perdue , Jr",VSM,"$1,001 - $15,000",Purchase
11/07/2016,"David A Perdue , Jr",SPY,"$1,001 - $15,000",Sale (Full)
11/07/2016,"David A Perdue , Jr",SPY,"$50,001 - $100,000",Sale (Partial)
11/07/2016,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Sale (Partial)
11/07/2016,"David A Perdue , Jr",VIAB,"$1,001 - $15,000",Purchase
11/07/2016,"David A Perdue , Jr",MOS,"$100,001 - $250,000",Purchase
11/07/2016,"David A Perdue , Jr",VSM,"$1,001 - $15,000",Purchase
12/01/2016,James M Inhofe,CERN,"$50,001 - $100,000",Purchase
11/15/2016,James M Inhofe,CTSH,"$15,001 - $50,000",Sale (Full)
11/23/2016,John Hoeven,MDU,"$100,001 - $250,000",Sale (Full)
11/25/2016,John Hoeven,PFE,"$50,001 - $100,000",Purchase
11/23/2016,John Hoeven,AMGN,"$50,001 - $100,000",Purchase
11/28/2016,Sheldon Whitehouse,GILD,"$1,001 - $15,000",Purchase
11/28/2016,Sheldon Whitehouse,ORCL,"$1,001 - $15,000",Sale (Full)
11/28/2016,Sheldon Whitehouse,DIS,"$1,001 - $15,000",Purchase
11/28/2016,Sheldon Whitehouse,GILD,"$1,001 - $15,000",Purchase
11/28/2016,Sheldon Whitehouse,FB,"$1,001 - $15,000",Purchase
11/28/2016,Sheldon Whitehouse,AMGN,"$1,001 - $15,000",Purchase
11/15/2016,Sheldon Whitehouse,GILD,"$1,001 - $15,000",Purchase
11/15/2016,Sheldon Whitehouse,MCK,"$1,001 - $15,000",Purchase
11/15/2016,Sheldon Whitehouse,GOOGL,"$1,001 - $15,000",Purchase
11/15/2016,Sheldon Whitehouse,ABT,"$1,001 - $15,000",Purchase
11/15/2016,Sheldon Whitehouse,BA,"$1,001 - $15,000",Purchase
11/15/2016,Sheldon Whitehouse,DIS,"$1,001 - $15,000",Purchase
11/15/2016,Sheldon Whitehouse,SBUX,"$1,001 - $15,000",Purchase
11/15/2016,Sheldon Whitehouse,UL,"$15,001 - $50,000",Sale (Full)
11/15/2016,Sheldon Whitehouse,JCI,"$1,001 - $15,000",Purchase
11/28/2016,Sheldon Whitehouse,GILD,"$1,001 - $15,000",Purchase
11/28/2016,Sheldon Whitehouse,ORCL,"$1,001 - $15,000",Sale (Partial)
11/28/2016,Sheldon Whitehouse,DEO,"$1,001 - $15,000",Purchase
12/14/2016,John F Reed,WETF,"$1,001 - $15,000",Sale (Full)
12/14/2016,John F Reed,DVMT,"$1,001 - $15,000",Sale (Full)
12/14/2016,John F Reed,AMG,"$1,001 - $15,000",Sale (Full)
12/14/2016,John F Reed,XSD,"$1,001 - $15,000",Purchase
12/14/2016,John F Reed,INTC,"$1,001 - $15,000",Purchase
12/14/2016,John F Reed,DHR,"$1,001 - $15,000",Purchase
12/14/2016,John F Reed,IAI,"$1,001 - $15,000",Sale (Full)
12/14/2016,John F Reed,AMG,"$1,001 - $15,000",Sale (Full)
12/14/2016,John F Reed,XSD,"$1,001 - $15,000",Purchase
12/14/2016,John F Reed,DHR,"$1,001 - $15,000",Purchase
11/30/2016,Gary C Peters,CVS,"$1,001 - $15,000",Purchase
11/14/2016,Shelley M Capito,JWN,"$1,001 - $15,000",Sale (Full)
12/16/2016,John Hoeven,VLO,"$100,001 - $250,000",Sale (Full)
12/16/2016,John Hoeven,CAT,"$100,001 - $250,000",Sale (Full)
12/16/2016,John Hoeven,UA,"$50,001 - $100,000",Sale (Full)
12/16/2016,John Hoeven,UAA,"$15,001 - $50,000",Sale (Full)
12/16/2016,John Hoeven,CTL,"$100,001 - $250,000",Sale (Full)
12/19/2016,John Hoeven,BX,"$100,001 - $250,000",Sale (Full)
12/19/2016,John Hoeven,DEO,"$100,001 - $250,000",Sale (Full)
12/22/2016,John Hoeven,USB,"$15,001 - $50,000",Sale (Full)
12/22/2016,John Hoeven,UNP,"$100,001 - $250,000",Sale (Full)
12/22/2016,John Hoeven,VSAT,"$15,001 - $50,000",Sale (Full)
12/22/2016,John Hoeven,IBM,"$100,001 - $250,000",Sale (Full)
12/23/2016,John Hoeven,WFC,"$100,001 - $250,000",Sale (Full)
12/27/2016,Pat Roberts,BA,"$15,001 - $50,000",Sale (Full)
12/27/2016,Pat Roberts,FB,"$1,001 - $15,000",Sale (Full)
12/15/2016,Pat Roberts,BAC,"$1,001 - $15,000",Purchase
12/27/2016,Pat Roberts,CVX,"$15,001 - $50,000",Sale (Full)
12/27/2016,Pat Roberts,NFLX,"$15,001 - $50,000",Sale (Full)
12/15/2016,Pat Roberts,ZNGA,"$1,001 - $15,000",Sale (Partial)
12/15/2016,Pat Roberts,AAPL,"$1,001 - $15,000",Purchase
12/15/2016,Pat Roberts,TJX,"$1,001 - $15,000",Sale (Full)
12/22/2016,"David A Perdue , Jr",VSM,"$1,001 - $15,000",Purchase
12/16/2016,"David A Perdue , Jr",ENB,"$1,001 - $15,000",Purchase
12/16/2016,"David A Perdue , Jr",DIS,"$1,001 - $15,000",Purchase
12/16/2016,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
12/15/2016,"David A Perdue , Jr",WMB,"$15,001 - $50,000",Purchase
12/14/2016,"David A Perdue , Jr",OKS,"$1,001 - $15,000",Purchase
12/13/2016,"David A Perdue , Jr",EPD,"$1,001 - $15,000",Sale (Partial)
12/13/2016,"David A Perdue , Jr",EPD,"$1,001 - $15,000",Sale (Partial)
12/13/2016,"David A Perdue , Jr",BPL,"$15,001 - $50,000",Sale (Partial)
12/12/2016,"David A Perdue , Jr",ETP,"$1,001 - $15,000",Sale (Partial)
12/12/2016,"David A Perdue , Jr",WMB,"$1,001 - $15,000",Purchase
12/12/2016,"David A Perdue , Jr",BAC,"$1,001 - $15,000",Sale (Partial)
12/09/2016,"David A Perdue , Jr",BAC,"$1,001 - $15,000",Sale (Partial)
12/08/2016,"David A Perdue , Jr",BAC,"$1,001 - $15,000",Sale (Partial)
12/07/2016,"David A Perdue , Jr",DIS,"$1,001 - $15,000",Purchase
12/16/2016,John F Reed,ZBH,"$1,001 - $15,000",Sale (Full)
12/16/2016,John F Reed,ZBH,"$1,001 - $15,000",Sale (Full)
01/04/2017,John Hoeven,SPG,"$100,001 - $250,000",Purchase
01/04/2017,John Hoeven,NKE,"$100,001 - $250,000",Purchase
12/28/2016,John Hoeven,CSX,"$50,001 - $100,000",Sale (Full)
12/28/2016,John Hoeven,F,"$100,001 - $250,000",Sale (Full)
12/15/2016,James M Inhofe,GILD,"$50,001 - $100,000",Purchase
12/30/2016,Susan M Collins,PRGO,"$15,001 - $50,000",Purchase
12/16/2016,Susan M Collins,ESRX,"$1,001 - $15,000",Sale (Full)
12/01/2016,Susan M Collins,VZ,"$1,001 - $15,000",Sale (Full)
12/01/2016,Susan M Collins,SRCL,"$15,001 - $50,000",Sale (Full)
12/01/2016,Susan M Collins,GOOG,"$1,001 - $15,000",Sale (Partial)
12/30/2016,Susan M Collins,COP,"$15,001 - $50,000",Purchase
12/01/2016,Susan M Collins,TSCO,"$15,001 - $50,000",Purchase
12/01/2016,Susan M Collins,TMK,"$1,001 - $15,000",Purchase
12/01/2016,Susan M Collins,MTD,"$1,001 - $15,000",Purchase
12/01/2016,Susan M Collins,HOLX,"$15,001 - $50,000",Purchase
12/01/2016,Susan M Collins,AWK,"$15,001 - $50,000",Purchase
12/13/2016,Sheldon Whitehouse,GS,"$1,001 - $15,000",Purchase
12/13/2016,Sheldon Whitehouse,GS,"$1,001 - $15,000",Purchase
12/23/2016,Sheldon Whitehouse,GILD,"$1,001 - $15,000",Sale (Partial)
12/23/2016,Sheldon Whitehouse,PSA,"$15,001 - $50,000",Sale (Full)
12/23/2016,Sheldon Whitehouse,BIIB,"$1,001 - $15,000",Sale (Partial)
12/13/2016,Sheldon Whitehouse,BIIB,"$15,001 - $50,000",Sale (Full)
12/23/2016,Sheldon Whitehouse,AMGN,"$1,001 - $15,000",Sale (Partial)
12/30/2016,Gary C Peters,SPG,"$1,001 - $15,000",Purchase
01/25/2017,John Hoeven,MRK,"$50,001 - $100,000",Sale (Full)
01/24/2017,John Hoeven,WTW,"$50,001 - $100,000",Purchase
01/23/2017,John Hoeven,VFC,"$50,001 - $100,000",Purchase
01/20/2017,John Hoeven,JNJ,"$100,001 - $250,000",Sale (Full)
01/20/2017,John Hoeven,ABBV,"$100,001 - $250,000",Sale (Full)
01/20/2017,John Hoeven,PFE,"$50,001 - $100,000",Sale (Full)
01/20/2017,John Hoeven,BMY,"$50,001 - $100,000",Sale (Full)
01/20/2017,John Hoeven,AMGN,"$50,001 - $100,000",Sale (Full)
01/20/2017,John Hoeven,VZ,"$50,001 - $100,000",Purchase
01/20/2017,John Hoeven,PG,"$100,001 - $250,000",Purchase
01/20/2017,John Hoeven,PEP,"$100,001 - $250,000",Purchase
01/20/2017,John Hoeven,INTC,"$50,001 - $100,000",Purchase
01/20/2017,John Hoeven,KO,"$100,001 - $250,000",Purchase
01/20/2017,John Hoeven,CSCO,"$100,001 - $250,000",Purchase
01/20/2017,John Hoeven,T,"$50,001 - $100,000",Purchase
01/26/2017,James M Inhofe,CHKP,"$50,001 - $100,000",Purchase
01/19/2017,James M Inhofe,WFC,"$50,001 - $100,000",Sale (Full)
01/19/2017,James M Inhofe,UL,"$15,001 - $50,000",Purchase
01/11/2017,James M Inhofe,ARW,"$50,001 - $100,000",Sale (Full)
01/11/2017,James M Inhofe,BUD,"$50,001 - $100,000",Purchase
01/19/2017,Pat Roberts,FB,"$1,001 - $15,000",Purchase
01/09/2017,Pat Roberts,TJX,"$1,001 - $15,000",Purchase
01/03/2017,Pat Roberts,NOC,"$1,001 - $15,000",Purchase
01/18/2017,John F Reed,QCOM,"$1,001 - $15,000",Sale (Partial)
01/18/2017,John F Reed,NXPI,"$1,001 - $15,000",Sale (Partial)
01/18/2017,John F Reed,QCOM,"$1,001 - $15,000",Sale (Partial)
01/18/2017,John F Reed,NXPI,"$1,001 - $15,000",Sale (Partial)
01/27/2017,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Sale (Partial)
01/26/2017,"David A Perdue , Jr",FOXA,"$1,001 - $15,000",Sale (Partial)
01/26/2017,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Purchase
01/26/2017,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Sale (Partial)
01/20/2017,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Sale (Partial)
01/19/2017,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Sale (Partial)
01/18/2017,"David A Perdue , Jr",FOXA,"$1,001 - $15,000",Sale (Partial)
01/12/2017,"David A Perdue , Jr",VSM,"$1,001 - $15,000",Purchase
01/10/2017,"David A Perdue , Jr",FOXA,"$1,001 - $15,000",Sale (Partial)
01/09/2017,"David A Perdue , Jr",WFM,"$1,001 - $15,000",Purchase
01/04/2017,"David A Perdue , Jr",VSM,"$1,001 - $15,000",Purchase
01/27/2017,Patrick J Toomey,VZ,"$15,001 - $50,000",Sale (Partial)
01/25/2017,Patrick J Toomey,T,"$15,001 - $50,000",Purchase
01/25/2017,Patrick J Toomey,BAC,"$15,001 - $50,000",Purchase
01/30/2017,Shelley M Capito,USB,"$1,001 - $15,000",Purchase
01/11/2017,Sheldon Whitehouse,MDT,"$1,001 - $15,000",Sale (Full)
01/11/2017,Sheldon Whitehouse,NVDA,"$1,001 - $15,000",Purchase
01/11/2017,Sheldon Whitehouse,PANW,"$1,001 - $15,000",Sale (Full)
01/11/2017,Sheldon Whitehouse,UNH,"$15,001 - $50,000",Sale (Partial)
01/11/2017,Sheldon Whitehouse,PANW,"$1,001 - $15,000",Sale (Full)
01/11/2017,Sheldon Whitehouse,AAPL,"$1,001 - $15,000",Sale (Partial)
01/11/2017,Sheldon Whitehouse,NSRGY,"$15,001 - $50,000",Sale (Partial)
01/24/2017,Sheldon Whitehouse,TMUS,"$15,001 - $50,000",Purchase
01/24/2017,Sheldon Whitehouse,IR,"$15,001 - $50,000",Purchase
01/24/2017,Sheldon Whitehouse,BA,"$1,001 - $15,000",Purchase
01/30/2017,Sheldon Whitehouse,MO,"$1,001 - $15,000",Sale (Full)
01/30/2017,Sheldon Whitehouse,LW,"$1,001 - $15,000",Sale (Full)
01/11/2017,Sheldon Whitehouse,AAPL,"$15,001 - $50,000",Sale (Partial)
01/25/2017,Sheldon Whitehouse,IR,"$15,001 - $50,000",Purchase
01/30/2017,Sheldon Whitehouse,MO,"$15,001 - $50,000",Sale (Full)
01/25/2017,Sheldon Whitehouse,USB,"$1,001 - $15,000",Purchase
02/03/2017,Thomas R Tillis,AQFH,"$1,001 - $15,000",Sale (Full)
02/01/2017,Thomas R Tillis,AQFH,"$15,001 - $50,000",Sale (Partial)
01/31/2017,John F Reed,PEP,"$1,001 - $15,000",Sale (Partial)
01/31/2017,John F Reed,PEP,"$1,001 - $15,000",Sale (Partial)
01/30/2017,John F Reed,EMR,"$1,001 - $15,000",Sale (Full)
01/30/2017,John F Reed,HON,"$1,001 - $15,000",Purchase
02/01/2017,John Cornyn,AAPL,"$15,001 - $50,000",Sale (Full)
02/27/2017,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
02/24/2017,"David A Perdue , Jr",ENTG,"$1,001 - $15,000",Sale (Partial)
02/23/2017,"David A Perdue , Jr",WOOF,"$15,001 - $50,000",Sale (Partial)
02/22/2017,"David A Perdue , Jr",PFE,"$15,001 - $50,000",Purchase
02/17/2017,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
02/16/2017,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
02/14/2017,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
02/14/2017,"David A Perdue , Jr",ENTG,"$1,001 - $15,000",Sale (Partial)
02/13/2017,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Sale (Partial)
02/13/2017,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
02/10/2017,"David A Perdue , Jr",VIAB,"$1,001 - $15,000",Sale (Full)
02/10/2017,"David A Perdue , Jr",WOOF,"$1,001 - $15,000",Sale (Partial)
02/10/2017,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
02/09/2017,"David A Perdue , Jr",WOOF,"$1,001 - $15,000",Sale (Partial)
02/09/2017,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
02/08/2017,"David A Perdue , Jr",PG,"$15,001 - $50,000",Sale (Partial)
02/08/2017,"David A Perdue , Jr",AMZN,"$15,001 - $50,000",Purchase
02/08/2017,"David A Perdue , Jr",ORCL,"$15,001 - $50,000",Purchase
02/08/2017,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Sale (Partial)
02/08/2017,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
02/08/2017,"David A Perdue , Jr",PKI,"$1,001 - $15,000",Sale (Partial)
02/06/2017,"David A Perdue , Jr",WOOF,"$1,001 - $15,000",Sale (Partial)
02/07/2017,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
02/07/2017,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
02/07/2017,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
02/06/2017,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
02/06/2017,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
02/03/2017,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
02/02/2017,"David A Perdue , Jr",VSM,"$1,001 - $15,000",Purchase
02/01/2017,"David A Perdue , Jr",FOXA,"$1,001 - $15,000",Sale (Partial)
02/01/2017,"David A Perdue , Jr",ENTG,"$1,001 - $15,000",Sale (Partial)
02/01/2017,"David A Perdue , Jr",ENTG,"$1,001 - $15,000",Sale (Partial)
02/01/2017,"David A Perdue , Jr",WOOF,"$15,001 - $50,000",Sale (Partial)
01/31/2017,"David A Perdue , Jr",FOXA,"$1,001 - $15,000",Sale (Partial)
02/06/2017,Gary C Peters,MPW,"$1,001 - $15,000",Purchase
02/28/2017,James M Inhofe,BMY,"$15,001 - $50,000",Sale (Partial)
02/16/2017,James M Inhofe,XON,"$15,001 - $50,000",Purchase
02/14/2017,James M Inhofe,AGN,"$50,001 - $100,000",Sale (Partial)
02/10/2017,James M Inhofe,CERN,"$50,001 - $100,000",Sale (Full)
02/01/2017,James M Inhofe,SYF,"$50,001 - $100,000",Sale (Partial)
02/01/2017,James M Inhofe,BMY,"$15,001 - $50,000",Purchase
02/13/2017,Patrick J Toomey,GE,"$1,001 - $15,000",Purchase
01/27/2017,Patrick J Toomey,VZ,"$15,001 - $50,000",Sale (Partial)
02/22/2017,Patrick J Toomey,XEL,"$15,001 - $50,000",Purchase
02/22/2017,Patrick J Toomey,TRV,"$1,001 - $15,000",Purchase
02/22/2017,Patrick J Toomey,DD,"$15,001 - $50,000",Purchase
03/02/2017,John Hoeven,NGG,"$100,001 - $250,000",Purchase
03/02/2017,John Hoeven,UPS,"$50,001 - $100,000",Purchase
03/02/2017,John Hoeven,QCOM,"$100,001 - $250,000",Purchase
02/15/2017,John Hoeven,KSS,"$50,001 - $100,000",Purchase
02/15/2017,John Hoeven,CCI,"$50,001 - $100,000",Purchase
03/06/2017,John F Reed,XBI,"$1,001 - $15,000",Purchase
03/06/2017,John F Reed,HACK,"$1,001 - $15,000",Purchase
03/06/2017,John F Reed,IYT,"$1,001 - $15,000",Purchase
03/06/2017,John F Reed,FDX,"$1,001 - $15,000",Purchase
03/06/2017,John F Reed,ADI,"$1,001 - $15,000",Purchase
03/06/2017,John F Reed,AGN,"$1,001 - $15,000",Purchase
03/06/2017,John F Reed,ESRX,"$1,001 - $15,000",Sale (Full)
03/06/2017,John F Reed,TMO,"$1,001 - $15,000",Purchase
03/06/2017,John F Reed,XBI,"$1,001 - $15,000",Purchase
03/06/2017,John F Reed,FDX,"$1,001 - $15,000",Purchase
03/06/2017,John F Reed,ADI,"$1,001 - $15,000",Purchase
03/06/2017,John F Reed,AGN,"$1,001 - $15,000",Purchase
02/21/2017,John F Reed,CELG,"$1,001 - $15,000",Purchase
02/21/2017,John F Reed,CELG,"$1,001 - $15,000",Purchase
02/17/2017,Chris Van Hollen,YUMC,"$1,001 - $15,000",Sale (Full)
02/17/2017,Chris Van Hollen,YUM,"$1,001 - $15,000",Sale (Full)
02/17/2017,Chris Van Hollen,VZ,"$1,001 - $15,000",Sale (Full)
02/17/2017,Chris Van Hollen,PEP,"$15,001 - $50,000",Sale (Full)
02/17/2017,Chris Van Hollen,JNJ,"$1,001 - $15,000",Sale (Full)
02/17/2017,Chris Van Hollen,GE,"$15,001 - $50,000",Sale (Full)
02/17/2017,Chris Van Hollen,T,"$1,001 - $15,000",Sale (Full)
11/17/2016,Thomas R Carper,RAI,"$1,001 - $15,000",Purchase
11/14/2016,Thomas R Carper,SCCO,"$1,001 - $15,000",Sale (Full)
02/23/2017,Sheldon Whitehouse,CVS,"$15,001 - $50,000",Sale (Partial)
02/23/2017,Sheldon Whitehouse,JCI,"$1,001 - $15,000",Purchase
02/23/2017,Sheldon Whitehouse,BMY,"$1,001 - $15,000",Purchase
02/23/2017,Sheldon Whitehouse,JPM,"$1,001 - $15,000",Purchase
02/23/2017,Sheldon Whitehouse,BUD,"$1,001 - $15,000",Sale (Full)
02/10/2017,Sheldon Whitehouse,DISH,"$1,001 - $15,000",Purchase
02/23/2017,Sheldon Whitehouse,EL,"$1,001 - $15,000",Sale (Full)
02/23/2017,Sheldon Whitehouse,MCK,"$1,001 - $15,000",Purchase
02/23/2017,Sheldon Whitehouse,ABT,"$1,001 - $15,000",Sale (Full)
02/23/2017,Sheldon Whitehouse,BMY,"$1,001 - $15,000",Purchase
02/10/2017,Sheldon Whitehouse,DISH,"$1,001 - $15,000",Purchase
02/10/2017,Sheldon Whitehouse,ADI,"$15,001 - $50,000",Purchase
02/10/2017,Sheldon Whitehouse,PFE,"$1,001 - $15,000",Purchase
03/15/2017,John F Reed,ESRX,"$1,001 - $15,000",Sale (Full)
03/16/2017,Patty Murray,WMB,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,WRK,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,WFC,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,WBA,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,WMT,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,VZ,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,UTX,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,UPS,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,UN,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,USB,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,TUP,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,TWX,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,TGT,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,STI,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,SU,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,STT,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,SO,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,SLB,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,SNY,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,SABR,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,RTN,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,QCOM,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,PSA,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,PRU,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,PG,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,PFE,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,PAYX,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,PPL,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,MS,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,TAP,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,MSFT,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,MET,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,MRK,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,MXIM,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,MMC,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,MTB,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,KMI,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,KMB,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,KEY,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,KAR,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,JNJ,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,JPM,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,HSY,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,GSK,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,GILD,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,GM,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,GE,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,GD,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,FL,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,XOM,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,EXC,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,ETR,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,DNKN,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,DUK,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,DOW,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,DIS,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,CCI,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,COP,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,CMA,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,CMCSA,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,KO,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,CSCO,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,CVX,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,CVS,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,BMY,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,BA,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,BAC,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,BGS,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,AAPL,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,APA,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,AMGN,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,T,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,LYB,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,TEL,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,CB,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,MDT,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,ETN,"$1,001 - $15,000",Purchase
03/16/2017,Patty Murray,DLPH,"$1,001 - $15,000",Purchase
03/07/2017,James M Inhofe,GM,"$50,001 - $100,000",Purchase
03/02/2017,James M Inhofe,SYF,"$50,001 - $100,000",Sale (Full)
03/24/2017,"David A Perdue , Jr",PKI,"$1,001 - $15,000",Sale (Partial)
03/24/2017,"David A Perdue , Jr",TRP,"$15,001 - $50,000",Purchase
03/24/2017,"David A Perdue , Jr",TRP,"$1,001 - $15,000",Purchase
03/24/2017,"David A Perdue , Jr",TLLP,"$1,001 - $15,000",Sale (Partial)
03/23/2017,"David A Perdue , Jr",ENB,"$15,001 - $50,000",Sale (Partial)
03/23/2017,"David A Perdue , Jr",KMI,"$15,001 - $50,000",Purchase
03/23/2017,"David A Perdue , Jr",EPD,"$1,001 - $15,000",Sale (Partial)
03/23/2017,"David A Perdue , Jr",KMI,"$1,001 - $15,000",Purchase
03/23/2017,"David A Perdue , Jr",KMI,"$1,001 - $15,000",Purchase
03/23/2017,"David A Perdue , Jr",WLK,"$1,001 - $15,000",Sale (Partial)
03/23/2017,"David A Perdue , Jr",VSM,"$1,001 - $15,000",Purchase
03/22/2017,"David A Perdue , Jr",JPM,"$1,001 - $15,000",Sale (Partial)
03/22/2017,"David A Perdue , Jr",GPK,"$15,001 - $50,000",Sale (Partial)
03/22/2017,"David A Perdue , Jr",SLB,"$15,001 - $50,000",Purchase
03/22/2017,"David A Perdue , Jr",COST,"$1,001 - $15,000",Purchase
03/22/2017,"David A Perdue , Jr",BMY,"$1,001 - $15,000",Purchase
03/22/2017,"David A Perdue , Jr",JPM,"$1,001 - $15,000",Sale (Partial)
03/22/2017,"David A Perdue , Jr",CVX,"$15,001 - $50,000",Purchase
03/22/2017,"David A Perdue , Jr",PRU,"$1,001 - $15,000",Sale (Partial)
03/16/2017,"David A Perdue , Jr",WLK,"$1,001 - $15,000",Sale (Partial)
03/15/2017,"David A Perdue , Jr",WLK,"$1,001 - $15,000",Sale (Partial)
03/14/2017,"David A Perdue , Jr",WMT,"$1,001 - $15,000",Purchase
03/14/2017,"David A Perdue , Jr",WOOF,"$1,001 - $15,000",Sale (Full)
03/13/2017,"David A Perdue , Jr",WMT,"$1,001 - $15,000",Purchase
