,date,name,ticker,amount,type
2185,11/30/2022,Daniel S Sullivan,TJX,"$1,001 - $15,000",Purchase
2186,11/30/2022,Daniel S Sullivan,TMO,"$1,001 - $15,000",Purchase
2187,11/30/2022,Daniel S Sullivan,MSFT,"$15,001 - $50,000",Purchase
2188,11/30/2022,Daniel S Sullivan,LRCX,"$1,001 - $15,000",Purchase
2189,11/23/2022,Thomas H Tuberville,TSM,"$1,001 - $15,000",Sale (Full)
2190,11/23/2022,Thomas H Tuberville,TSM,"$1,001 - $15,000",Sale (Full)
2191,11/23/2022,Thomas H Tuberville,MSFT,"$15,001 - $50,000",Sale (Full)
2192,11/23/2022,Thomas H Tuberville,MSFT,"$1,001 - $15,000",Purchase
2193,11/22/2022,Thomas H Tuberville,INTC,"$15,001 - $50,000",Sale (Full)
2194,11/22/2022,Thomas H Tuberville,MSFT,"$100,001 - $250,000",Sale (Partial)
2195,11/22/2022,Thomas H Tuberville,F,"$100,001 - $250,000",Sale (Full)
2196,11/17/2022,Thomas H Tuberville,F,"$100,001 - $250,000",Purchase
2197,11/09/2022,Thomas H Tuberville,INTC,"$100,001 - $250,000",Purchase
2198,11/08/2022,Thomas H Tuberville,PYPL,"$1,001 - $15,000",Sale (Full)
2199,11/08/2022,Thomas H Tuberville,PYPL,"$1,001 - $15,000",Sale (Full)
2200,11/08/2022,Thomas H Tuberville,PYPL,"$50,001 - $100,000",Sale (Full)
2201,11/08/2022,Thomas H Tuberville,PYPL,"$100,001 - $250,000",Sale (Partial)
2202,11/08/2022,Thomas H Tuberville,ATVI,"$100,001 - $250,000",Purchase
2203,11/07/2022,Thomas H Tuberville,PYPL,"$100,001 - $250,000",Purchase
2204,11/03/2022,Thomas H Tuberville,CLF,"$50,001 - $100,000",Purchase
2205,11/01/2022,Thomas H Tuberville,NU,"$1,001 - $15,000",Purchase
2206,11/01/2022,Thomas H Tuberville,CLF,"$1,001 - $15,000",Purchase
2207,11/08/2022,Thomas H Tuberville,X,"$1,001 - $15,000",Sale (Full)
2208,11/11/2022,Ron L Wyden,STX,"$15,001 - $50,000",Sale (Full)
2209,11/11/2022,Ron L Wyden,BALL,"$15,001 - $50,000",Sale (Full)
2210,11/11/2022,Ron L Wyden,COUP,"$15,001 - $50,000",Sale (Full)
2211,11/11/2022,Ron L Wyden,DIS,"$50,001 - $100,000",Sale (Partial)
2212,11/11/2022,Ron L Wyden,META,"$50,001 - $100,000",Sale (Full)
2213,11/11/2022,Ron L Wyden,FDX,"$50,001 - $100,000",Sale (Full)
2214,11/11/2022,Ron L Wyden,IRBT,"$15,001 - $50,000",Sale (Partial)
2215,11/11/2022,Ron L Wyden,MTCH,"$15,001 - $50,000",Sale (Full)
2216,11/11/2022,Ron L Wyden,NFLX,"$50,001 - $100,000",Sale (Full)
2217,11/11/2022,Ron L Wyden,PYPL,"$100,001 - $250,000",Sale (Full)
2218,11/11/2022,Ron L Wyden,SQ,"$15,001 - $50,000",Sale (Full)
2219,11/11/2022,Ron L Wyden,MMM,"$1,001 - $15,000",Sale (Partial)
2220,11/11/2022,Ron L Wyden,WDAY,"$1,001 - $15,000",Sale (Full)
2221,11/29/2022,Thomas R Carper,WIW,"$1,001 - $15,000",Sale (Full)
2222,11/29/2022,Thomas R Carper,GBIL,"$1,001 - $15,000",Purchase
2223,11/29/2022,Thomas R Carper,WIW,"$1,001 - $15,000",Sale (Full)
2224,11/29/2022,Thomas R Carper,GBIL,"$1,001 - $15,000",Purchase
2225,11/15/2022,Thomas R Carper,WIW,"$15,001 - $50,000",Sale (Full)
2226,11/15/2022,Thomas R Carper,GBIL,"$15,001 - $50,000",Purchase
2227,11/08/2022,Thomas R Carper,LUBYX,"$1,001 - $15,000",Sale (Full)
2228,11/08/2022,Thomas R Carper,WIW,"$1,001 - $15,000",Sale (Full)
2229,11/08/2022,Thomas R Carper,LDP,"$1,001 - $15,000",Sale (Full)
2230,11/08/2022,Thomas R Carper,GBIL,"$15,001 - $50,000",Purchase
2231,11/23/2022,John W Hickenlooper,BATRK,"$100,001 - $250,000",Sale (Partial)
2232,11/23/2022,John W Hickenlooper,BATRK,"$50,001 - $100,000",Purchase
2233,11/14/2022,John W Hickenlooper,LBRDA,"$50,001 - $100,000",Sale (Partial)
2234,11/14/2022,John W Hickenlooper,LBRDA,"$15,001 - $50,000",Purchase
2235,11/21/2022,John W Hickenlooper,BATRA,"$15,001 - $50,000",Sale (Partial)
2236,11/21/2022,John W Hickenlooper,BATRA,"$1,001 - $15,000",Purchase
2237,11/21/2022,John W Hickenlooper,BATRK,"$15,001 - $50,000",Sale (Partial)
2238,11/21/2022,John W Hickenlooper,BATRK,"$1,001 - $15,000",Purchase
2239,10/17/2022,Shelley M Capito,UNH,"$1,001 - $15,000",Sale (Partial)
2240,10/17/2022,Shelley M Capito,JPM,"$1,001 - $15,000",Sale (Partial)
2241,10/17/2022,Shelley M Capito,MSFT,"$1,001 - $15,000",Sale (Partial)
2242,10/17/2022,Shelley M Capito,LOW,"$1,001 - $15,000",Sale (Partial)
2243,10/17/2022,Shelley M Capito,LIN,"$1,001 - $15,000",Sale (Partial)
2244,10/17/2022,Shelley M Capito,JNJ,"$1,001 - $15,000",Sale (Partial)
2245,10/17/2022,Shelley M Capito,BLK,"$1,001 - $15,000",Sale (Partial)
2246,10/17/2022,Shelley M Capito,AAPL,"$1,001 - $15,000",Sale (Partial)
2247,10/17/2022,Shelley M Capito,AFL,"$1,001 - $15,000",Sale (Partial)
2248,10/19/2022,Shelley M Capito,WFC,"$1,001 - $15,000",Sale (Partial)
2249,10/17/2022,Shelley M Capito,UNH,"$1,001 - $15,000",Sale (Partial)
2250,10/17/2022,Shelley M Capito,JPM,"$1,001 - $15,000",Sale (Partial)
2251,10/17/2022,Shelley M Capito,MSFT,"$1,001 - $15,000",Sale (Partial)
2252,10/17/2022,Shelley M Capito,LOW,"$1,001 - $15,000",Sale (Partial)
2253,10/17/2022,Shelley M Capito,LIN,"$1,001 - $15,000",Sale (Partial)
2254,10/17/2022,Shelley M Capito,JNJ,"$1,001 - $15,000",Sale (Partial)
2255,10/17/2022,Shelley M Capito,BLK,"$1,001 - $15,000",Sale (Partial)
2256,10/17/2022,Shelley M Capito,AAPL,"$1,001 - $15,000",Sale (Partial)
2257,10/17/2022,Shelley M Capito,AFL,"$1,001 - $15,000",Sale (Partial)
2258,10/19/2022,Shelley M Capito,WFC,"$1,001 - $15,000",Sale (Partial)
2259,10/28/2022,Thomas H Tuberville,MSFT,"$1,001 - $15,000",Sale (Full)
2260,10/31/2022,Thomas H Tuberville,CLF,"$15,001 - $50,000",Purchase
2261,10/28/2022,Thomas H Tuberville,MSFT,"$1,001 - $15,000",Sale (Full)
2262,10/28/2022,Thomas H Tuberville,MSFT,"$1,001 - $15,000",Sale (Full)
2263,10/24/2022,Thomas H Tuberville,MSFT,"$15,001 - $50,000",Purchase
2264,10/13/2022,Thomas H Tuberville,NU,"$15,001 - $50,000",Purchase
2265,10/13/2022,Thomas H Tuberville,MSFT,"$250,001 - $500,000",Purchase
2266,10/11/2022,Thomas H Tuberville,NU,"$1,001 - $15,000",Purchase
2267,10/06/2022,Thomas H Tuberville,XOM,"$15,001 - $50,000",Sale (Full)
2268,10/06/2022,Thomas H Tuberville,CVX,"$15,001 - $50,000",Sale (Full)
2269,10/06/2022,Thomas H Tuberville,X,"$1,001 - $15,000",Sale (Full)
2270,10/06/2022,Thomas H Tuberville,X,"$15,001 - $50,000",Sale (Full)
2271,10/06/2022,Thomas H Tuberville,NU,"$1,001 - $15,000",Purchase
2272,10/06/2022,Thomas H Tuberville,VCTR,"$1,001 - $15,000",Purchase
2273,10/06/2022,Thomas H Tuberville,VCTR,"$1,001 - $15,000",Purchase
2274,10/06/2022,Thomas H Tuberville,VCTR,"$1,001 - $15,000",Purchase
2275,10/06/2022,Thomas H Tuberville,VRTX,"$1,001 - $15,000",Purchase
2276,10/06/2022,Thomas H Tuberville,TREX,"$1,001 - $15,000",Purchase
2277,10/06/2022,Thomas H Tuberville,SCI,"$1,001 - $15,000",Purchase
2278,10/06/2022,Thomas H Tuberville,RELX,"$1,001 - $15,000",Purchase
2279,10/06/2022,Thomas H Tuberville,RH,"$1,001 - $15,000",Purchase
2280,10/06/2022,Thomas H Tuberville,PHM,"$1,001 - $15,000",Purchase
2281,10/06/2022,Thomas H Tuberville,PAYC,"$1,001 - $15,000",Purchase
2282,10/06/2022,Thomas H Tuberville,GIS,"$1,001 - $15,000",Purchase
2283,10/06/2022,Thomas H Tuberville,GLPI,"$1,001 - $15,000",Purchase
2284,10/06/2022,Thomas H Tuberville,RACE,"$1,001 - $15,000",Purchase
2285,10/06/2022,Thomas H Tuberville,XOM,"$50,001 - $100,000",Purchase
2286,10/06/2022,Thomas H Tuberville,EXR,"$1,001 - $15,000",Purchase
2287,10/06/2022,Thomas H Tuberville,ETSY,"$1,001 - $15,000",Purchase
2288,10/06/2022,Thomas H Tuberville,ELS,"$1,001 - $15,000",Purchase
2289,10/06/2022,Thomas H Tuberville,DQ,"$1,001 - $15,000",Purchase
2290,10/06/2022,Thomas H Tuberville,CROX,"$1,001 - $15,000",Purchase
2291,10/06/2022,Thomas H Tuberville,CSCO,"$1,001 - $15,000",Purchase
2292,10/06/2022,Thomas H Tuberville,AMGN,"$1,001 - $15,000",Purchase
2293,10/05/2022,Thomas H Tuberville,AMT,"$1,001 - $15,000",Purchase
2294,10/05/2022,Thomas H Tuberville,ZTS,"$1,001 - $15,000",Sale (Full)
2295,10/05/2022,Thomas H Tuberville,WIT,"$1,001 - $15,000",Sale (Full)
2296,10/05/2022,Thomas H Tuberville,SEIC,"$1,001 - $15,000",Sale (Full)
2297,10/05/2022,Thomas H Tuberville,RMD,"$1,001 - $15,000",Sale (Full)
2298,10/05/2022,Thomas H Tuberville,TROW,"$1,001 - $15,000",Sale (Full)
2299,10/05/2022,Thomas H Tuberville,NOC,"$1,001 - $15,000",Sale (Full)
2300,10/05/2022,Thomas H Tuberville,NVDA,"$1,001 - $15,000",Sale (Full)
2301,10/05/2022,Thomas H Tuberville,MNST,"$1,001 - $15,000",Sale (Full)
2302,10/05/2022,Thomas H Tuberville,MSFT,"$100,001 - $250,000",Sale (Partial)
2303,10/05/2022,Thomas H Tuberville,MASI,"$1,001 - $15,000",Sale (Full)
2304,10/05/2022,Thomas H Tuberville,MKTX,"$1,001 - $15,000",Sale (Full)
2305,10/05/2022,Thomas H Tuberville,IDXX,"$1,001 - $15,000",Sale (Full)
2306,10/05/2022,Thomas H Tuberville,HON,"$1,001 - $15,000",Sale (Full)
2307,10/05/2022,Thomas H Tuberville,GGG,"$1,001 - $15,000",Sale (Full)
2308,10/05/2022,Thomas H Tuberville,IT,"$1,001 - $15,000",Sale (Full)
2309,10/05/2022,Thomas H Tuberville,GRMN,"$1,001 - $15,000",Sale (Full)
2310,10/05/2022,Thomas H Tuberville,FAST,"$1,001 - $15,000",Sale (Full)
2311,10/05/2022,Thomas H Tuberville,EL,"$1,001 - $15,000",Sale (Full)
2312,10/05/2022,Thomas H Tuberville,DHI,"$1,001 - $15,000",Sale (Full)
2313,10/05/2022,Thomas H Tuberville,CHD,"$1,001 - $15,000",Sale (Full)
2314,10/05/2022,Thomas H Tuberville,AMAT,"$1,001 - $15,000",Sale (Full)
2315,10/05/2022,Thomas H Tuberville,ALGN,"$1,001 - $15,000",Sale (Full)
2316,10/05/2022,Thomas H Tuberville,APD,"$1,001 - $15,000",Sale (Full)
2317,10/04/2022,Thomas H Tuberville,MRO,"$1,001 - $15,000",Sale (Full)
2318,10/04/2022,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
2319,10/04/2022,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
2320,10/04/2022,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
2321,10/04/2022,Thomas H Tuberville,OXY,"$1,001 - $15,000",Purchase
2322,10/25/2022,Thomas H Tuberville,FTBFX,"$15,001 - $50,000",Sale (Full)
2323,10/25/2022,Thomas H Tuberville,FDX,"$1,001 - $15,000",Sale (Full)
2324,08/30/2022,Daniel S Sullivan,FIVE,"$1,001 - $15,000",Sale (Full)
2325,10/27/2022,Thomas R Carper,BMN,"$1,001 - $15,000",Purchase
2326,10/17/2022,Thomas R Carper,MBXIX,"$1,001 - $15,000",Purchase
2327,10/17/2022,Thomas R Carper,GSMYX,"$1,001 - $15,000",Sale (Full)
2328,10/17/2022,Thomas R Carper,SBPYX,"$1,001 - $15,000",Purchase
2329,10/17/2022,Thomas R Carper,FCPIX,"$1,001 - $15,000",Sale (Full)
2330,10/17/2022,Thomas R Carper,VZ,"$1,001 - $15,000",Sale (Full)
2331,10/17/2022,Thomas R Carper,CVS,"$1,001 - $15,000",Purchase
2332,10/17/2022,Thomas R Carper,DLR,"$1,001 - $15,000",Sale (Full)
2333,10/17/2022,Thomas R Carper,TSM,"$1,001 - $15,000",Purchase
2334,10/17/2022,Thomas R Carper,MPW,"$1,001 - $15,000",Purchase
2335,10/17/2022,Thomas R Carper,SRVR,"$1,001 - $15,000",Sale (Full)
2336,10/17/2022,Thomas R Carper,LDP,"$1,001 - $15,000",Sale (Full)
2337,10/17/2022,Thomas R Carper,EFAD,"$1,001 - $15,000",Purchase
2338,10/17/2022,Thomas R Carper,GMRE,"$1,001 - $15,000",Sale (Full)
2339,10/17/2022,Thomas R Carper,JHEM,"$1,001 - $15,000",Purchase
2340,10/17/2022,Thomas R Carper,ABT,"$1,001 - $15,000",Purchase
2341,10/17/2022,Thomas R Carper,DIS,"$1,001 - $15,000",Sale (Full)
2342,10/17/2022,Thomas R Carper,INTC,"$1,001 - $15,000",Sale (Full)
2343,10/10/2022,Thomas R Carper,HDGE,"$1,001 - $15,000",Purchase
2344,10/10/2022,Thomas R Carper,HDGE,"$1,001 - $15,000",Purchase
2345,10/10/2022,Thomas R Carper,PSQ,"$1,001 - $15,000",Sale (Full)
2346,10/10/2022,Thomas R Carper,HDGE,"$1,001 - $15,000",Purchase
2347,10/10/2022,Thomas R Carper,HDGE,"$15,001 - $50,000",Purchase
2348,10/05/2022,Thomas R Carper,PSQ,"$1,001 - $15,000",Sale (Full)
2349,10/05/2022,Thomas R Carper,PSQ,"$1,001 - $15,000",Sale (Full)
2350,10/05/2022,Thomas R Carper,SH,"$1,001 - $15,000",Sale (Full)
2351,10/05/2022,Thomas R Carper,HDGE,"$1,001 - $15,000",Purchase
2352,10/05/2022,Thomas R Carper,PSQ,"$15,001 - $50,000",Sale (Full)
2353,10/04/2022,Thomas R Carper,HQL,"$1,001 - $15,000",Sale (Full)
2354,10/04/2022,Thomas R Carper,NID,"$15,001 - $50,000",Sale (Full)
2355,10/04/2022,Thomas R Carper,SBIO,"$1,001 - $15,000",Sale (Full)
2356,09/23/2022,Tina Smith,AORT,"$50,001 - $100,000",Purchase
2357,09/20/2022,Thomas H Tuberville,MSFT,"$1,001 - $15,000",Sale (Partial)
2358,09/20/2022,Thomas H Tuberville,X,"$1,001 - $15,000",Sale (Partial)
2359,09/19/2022,Thomas H Tuberville,X,"$100,001 - $250,000",Purchase
2360,09/19/2022,Thomas H Tuberville,MSFT,"$250,001 - $500,000",Purchase
2361,09/19/2022,Thomas H Tuberville,ARKK,"$1,001 - $15,000",Purchase
2362,09/12/2022,Thomas H Tuberville,F,"$15,001 - $50,000",Sale (Full)
2363,09/12/2022,Thomas H Tuberville,F,"$1,001 - $15,000",Purchase
2364,09/12/2022,Thomas H Tuberville,F,"$1,001 - $15,000",Purchase
2365,09/07/2022,Thomas H Tuberville,ECOM,"$500,001 - $1,000,000",Sale (Full)
2366,09/07/2022,Thomas H Tuberville,ARKK,"$50,001 - $100,000",Purchase
2367,09/06/2022,Thomas H Tuberville,NU,"$1,001 - $15,000",Purchase
2368,09/19/2022,Thomas R Carper,SH,"$1,001 - $15,000",Sale (Full)
2369,09/19/2022,Thomas R Carper,SH,"$1,001 - $15,000",Sale (Full)
2370,09/19/2022,Thomas R Carper,SH,"$15,001 - $50,000",Sale (Full)
2371,09/08/2022,Thomas R Carper,SQM,"$1,001 - $15,000",Sale (Full)
2372,09/06/2022,"A. Mitchell McConnell, Jr.",WFC,"$1,001 - $15,000",Purchase
2373,08/01/2022,Thomas H Tuberville,IVV,"$15,001 - $50,000",Sale (Full)
2374,08/01/2022,Thomas H Tuberville,EFAV,"$15,001 - $50,000",Sale (Full)
2375,08/01/2022,Thomas H Tuberville,XLY,"$15,001 - $50,000",Sale (Full)
2376,08/01/2022,Thomas H Tuberville,VTRS,"$1,001 - $15,000",Sale (Full)
2377,08/01/2022,Thomas H Tuberville,ABNFX,"$15,001 - $50,000",Purchase
2378,08/01/2022,Thomas H Tuberville,RSP,"$15,001 - $50,000",Purchase
2379,08/01/2022,Thomas H Tuberville,IDV,"$15,001 - $50,000",Purchase
2380,08/01/2022,Thomas H Tuberville,DHS,"$15,001 - $50,000",Purchase
2381,08/01/2022,Thomas H Tuberville,PCNNX,"$15,001 - $50,000",Sale (Full)
2382,08/01/2022,Thomas H Tuberville,JHCBX,"$15,001 - $50,000",Sale (Full)
2383,08/01/2022,Thomas H Tuberville,ORCL,"$1,001 - $15,000",Sale (Full)
2384,08/01/2022,Thomas H Tuberville,XLC,"$15,001 - $50,000",Sale (Full)
2385,08/01/2022,Thomas H Tuberville,TSCO,"$1,001 - $15,000",Sale (Full)
2386,08/01/2022,Thomas H Tuberville,MUB,"$50,001 - $100,000",Purchase
2387,08/01/2022,Thomas H Tuberville,OC,"$15,001 - $50,000",Purchase
2388,08/26/2022,Thomas H Tuberville,SSYS,"$50,001 - $100,000",Sale (Full)
2389,08/25/2022,Thomas H Tuberville,ARKK,"$50,001 - $100,000",Purchase
2390,08/18/2022,Thomas H Tuberville,MRO,"$1,001 - $15,000",Purchase
2391,08/12/2022,Thomas H Tuberville,X,"$1,001 - $15,000",Purchase
2392,08/05/2022,Thomas H Tuberville,INTC,"$1,001 - $15,000",Purchase
2393,08/05/2022,Thomas H Tuberville,INTC,"$100,001 - $250,000",Purchase
2394,08/03/2022,Thomas H Tuberville,CLF,"$1,001 - $15,000",Sale (Full)
2395,08/03/2022,Thomas H Tuberville,PYPL,"$15,001 - $50,000",Sale (Full)
2396,08/19/2022,"William F Hagerty, IV",BKEPP,"$15,001 - $50,000",Sale (Full)
2397,08/18/2022,Thomas R Carper,SQM,"$1,001 - $15,000",Purchase
2398,08/18/2022,Thomas R Carper,FAST,"$1,001 - $15,000",Sale (Full)
2399,08/10/2022,Thomas R Carper,MBXIX,"$1,001 - $15,000",Purchase
2400,08/10/2022,Thomas R Carper,LUBYX,"$1,001 - $15,000",Purchase
2401,08/10/2022,Thomas R Carper,GSIMX,"$1,001 - $15,000",Purchase
2402,08/10/2022,Thomas R Carper,GSMYX,"$1,001 - $15,000",Sale (Full)
2403,08/10/2022,Thomas R Carper,FCPIX,"$1,001 - $15,000",Sale (Full)
2404,08/10/2022,Thomas R Carper,IJS,"$1,001 - $15,000",Sale (Full)
2405,08/10/2022,Thomas R Carper,JHMM,"$1,001 - $15,000",Purchase
2406,08/10/2022,Thomas R Carper,WIW,"$1,001 - $15,000",Sale (Partial)
2407,08/10/2022,Thomas R Carper,IVV,"$1,001 - $15,000",Sale (Full)
2408,08/10/2022,Thomas R Carper,LGI,"$1,001 - $15,000",Sale (Partial)
2409,08/10/2022,Thomas R Carper,KRE,"$1,001 - $15,000",Sale (Full)
2410,08/10/2022,Thomas R Carper,CDL,"$1,001 - $15,000",Purchase
2411,08/10/2022,Thomas R Carper,CFA,"$1,001 - $15,000",Sale (Partial)
2412,08/10/2022,Thomas R Carper,PRF,"$1,001 - $15,000",Purchase
2413,08/10/2022,Thomas R Carper,EELV,"$1,001 - $15,000",Purchase
2414,08/10/2022,Thomas R Carper,SPGP,"$1,001 - $15,000",Purchase
2415,08/10/2022,Thomas R Carper,SRVR,"$1,001 - $15,000",Sale (Partial)
2416,08/10/2022,Thomas R Carper,CEF,"$1,001 - $15,000",Sale (Partial)
2417,08/10/2022,Thomas R Carper,GLD,"$1,001 - $15,000",Sale (Full)
2418,08/10/2022,Thomas R Carper,GNR,"$1,001 - $15,000",Sale (Partial)
2419,08/10/2022,Thomas R Carper,CIBR,"$1,001 - $15,000",Sale (Partial)
2420,08/10/2022,Thomas R Carper,LDP,"$1,001 - $15,000",Sale (Partial)
2421,08/10/2022,Thomas R Carper,QTEC,"$1,001 - $15,000",Sale (Full)
2422,08/10/2022,Thomas R Carper,GDXJ,"$1,001 - $15,000",Sale (Full)
2423,08/10/2022,Thomas R Carper,MOO,"$1,001 - $15,000",Sale (Partial)
2424,08/10/2022,Thomas R Carper,GSSC,"$1,001 - $15,000",Purchase
2425,08/10/2022,Thomas R Carper,SMDV,"$1,001 - $15,000",Purchase
2426,08/10/2022,Thomas R Carper,DGRS,"$1,001 - $15,000",Sale (Full)
2427,08/10/2022,Thomas R Carper,FINX,"$1,001 - $15,000",Sale (Full)
2428,08/10/2022,Thomas R Carper,EFAD,"$1,001 - $15,000",Purchase
2429,08/10/2022,Thomas R Carper,FDRR,"$1,001 - $15,000",Purchase
2430,08/10/2022,Thomas R Carper,FQAL,"$1,001 - $15,000",Purchase
2431,08/10/2022,Thomas R Carper,JHEM,"$1,001 - $15,000",Purchase
2432,08/09/2022,Thomas R Carper,FIASX,"$15,001 - $50,000",Sale (Full)
2433,07/20/2022,Gary C Peters,"--
HR","$1,001 - $15,000",Exchange
2434,08/11/2022,John W Hickenlooper,FWONK,"$50,001 - $100,000",Sale (Partial)
2435,08/09/2022,John W Hickenlooper,FWONK,"$15,001 - $50,000",Purchase
2436,07/18/2022,Thomas H Tuberville,CLF,"$50,001 - $100,000",Purchase
2437,07/14/2022,Thomas H Tuberville,ECOM,"$100,001 - $250,000",Purchase
2438,07/11/2022,Shelley M Capito,GWW,"$1,001 - $15,000",Purchase
2439,07/01/2022,Shelley M Capito,COST,"$1,001 - $15,000",Purchase
2440,06/23/2022,Debra S Fischer,LMT,"$50,001 - $100,000",Sale (Full)
2441,06/23/2022,Debra S Fischer,KO,"$1,001 - $15,000",Sale (Full)
2442,06/23/2022,Debra S Fischer,CSCO,"$1,001 - $15,000",Sale (Full)
2443,06/23/2022,Debra S Fischer,CAT,"$50,001 - $100,000",Sale (Full)
2444,12/28/2021,"William F Hagerty, IV",SBNY,"$15,001 - $50,000",Sale (Full)
2445,12/28/2021,"William F Hagerty, IV",SBNY,"$15,001 - $50,000",Sale (Full)
2446,12/28/2021,"William F Hagerty, IV",SBNY,"$15,001 - $50,000",Sale (Full)
2447,06/16/2022,Shelley M Capito,INTC,"$15,001 - $50,000",Sale (Full)
2448,06/16/2022,Shelley M Capito,F,"$1,001 - $15,000",Sale (Full)
2449,06/30/2022,Shelley M Capito,MMM,"$1,001 - $15,000",Sale (Full)
2450,06/01/2022,Shelley M Capito,CMS,"$1,001 - $15,000",Purchase
2451,06/17/2022,Shelley M Capito,MSFT,"$1,001 - $15,000",Sale (Partial)
2452,06/17/2022,Shelley M Capito,IBM,"$1,001 - $15,000",Sale (Partial)
2453,06/17/2022,Shelley M Capito,INTC,"$1,001 - $15,000",Sale (Partial)
2454,06/17/2022,Shelley M Capito,KO,"$1,001 - $15,000",Sale (Partial)
2455,06/17/2022,Shelley M Capito,BMY,"$1,001 - $15,000",Sale (Partial)
2456,06/21/2022,Daniel S Sullivan,RPM,"$15,001 - $50,000",Sale (Partial)
2457,06/17/2022,Thomas H Tuberville,BRK.B,"$100,001 - $250,000",Sale (Full)
2458,06/29/2022,Thomas H Tuberville,PYPL,"$50,001 - $100,000",Purchase
2459,06/28/2022,Thomas H Tuberville,QCOM,"$50,001 - $100,000",Sale (Partial)
2460,06/28/2022,Thomas H Tuberville,QCOM,"$250,001 - $500,000",Sale (Partial)
2461,06/22/2022,Thomas H Tuberville,X,"$1,001 - $15,000",Sale (Partial)
2462,06/22/2022,Thomas H Tuberville,GOLD,"$1,001 - $15,000",Purchase
2463,06/22/2022,Thomas H Tuberville,GOLD,"$50,001 - $100,000",Sale (Full)
2464,06/21/2022,Thomas H Tuberville,X,"$100,001 - $250,000",Purchase
2465,06/21/2022,Thomas H Tuberville,SSYS,"$1,001 - $15,000",Purchase
2466,06/21/2022,Thomas H Tuberville,INTC,"$50,001 - $100,000",Purchase
2467,06/17/2022,Thomas H Tuberville,SCCO,"$100,001 - $250,000",Sale (Full)
2468,06/17/2022,Thomas H Tuberville,PYPL,"$100,001 - $250,000",Purchase
2469,06/17/2022,Thomas H Tuberville,EVT,"$50,001 - $100,000",Sale (Full)
2470,06/17/2022,Thomas H Tuberville,CVX,"$1,001 - $15,000",Sale (Full)
2471,06/16/2022,Thomas H Tuberville,QCOM,"$250,001 - $500,000",Purchase
2472,06/16/2022,Thomas H Tuberville,PYPL,"$1,001 - $15,000",Purchase
2473,06/15/2022,Thomas H Tuberville,NVDA,"$15,001 - $50,000",Sale (Full)
2474,06/15/2022,Thomas H Tuberville,PYPL,"$50,001 - $100,000",Sale (Full)
2475,06/15/2022,Thomas H Tuberville,PYPL,"$50,001 - $100,000",Purchase
2476,06/15/2022,Thomas H Tuberville,QCOM,"$1,001 - $15,000",Purchase
2477,06/15/2022,Thomas H Tuberville,NVDA,"$15,001 - $50,000",Purchase
2478,06/14/2022,Thomas H Tuberville,SSYS,"$1,001 - $15,000",Purchase
2479,06/09/2022,Thomas H Tuberville,SSYS,"$15,001 - $50,000",Purchase
2480,06/09/2022,Thomas H Tuberville,INTC,"$15,001 - $50,000",Purchase
2481,06/08/2022,Thomas H Tuberville,NVDA,"$1,001 - $15,000",Purchase
2482,06/06/2022,Thomas H Tuberville,EVT,"$15,001 - $50,000",Purchase
2483,06/01/2022,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Purchase
2484,06/30/2022,Lindsey Graham,VTIP,"$15,001 - $50,000",Sale (Full)
2485,06/30/2022,Lindsey Graham,IBDO,"$1,001 - $15,000",Purchase
2486,06/30/2022,Lindsey Graham,IBDQ,"$15,001 - $50,000",Purchase
2487,11/12/2021,John W Hickenlooper,LSXMK,"$100,001 - $250,000",Purchase
2488,05/10/2021,John W Hickenlooper,QRTEA,"$250,001 - $500,000",Purchase
2489,03/15/2021,John W Hickenlooper,LSXMK,"$100,001 - $250,000",Purchase
2490,09/01/2021,John W Hickenlooper,LBRDK,"$15,001 - $50,000",Purchase
2491,03/15/2021,John W Hickenlooper,LBRDK,"$50,001 - $100,000",Purchase
2492,05/13/2022,John W Hickenlooper,LBRDK,"$15,001 - $50,000",Purchase
2493,05/13/2022,John W Hickenlooper,LBRDA,"$1,001 - $15,000",Purchase
2494,05/13/2022,John W Hickenlooper,FWONK,"$15,001 - $50,000",Purchase
2495,05/13/2022,John W Hickenlooper,FWONA,"$1,001 - $15,000",Purchase
2496,03/14/2022,John W Hickenlooper,BATRK,"$1,001 - $15,000",Purchase
2497,05/13/2022,John W Hickenlooper,LBRDK,"$15,001 - $50,000",Sale (Partial)
2498,05/13/2022,John W Hickenlooper,LBRDA,"$15,001 - $50,000",Sale (Partial)
2499,05/13/2022,John W Hickenlooper,FWONK,"$50,001 - $100,000",Sale (Partial)
2500,05/13/2022,John W Hickenlooper,FWONA,"$50,001 - $100,000",Sale (Partial)
2501,03/14/2022,John W Hickenlooper,BATRK,"$15,001 - $50,000",Sale (Partial)
2502,03/16/2022,John W Hickenlooper,LSXMK,"$15,001 - $50,000",Sale (Partial)
2503,03/16/2022,John W Hickenlooper,LBRDK,"$50,001 - $100,000",Sale (Partial)
2504,03/16/2022,John W Hickenlooper,FWONK,"$50,001 - $100,000",Sale (Partial)
2505,05/19/2022,John W Hickenlooper,CMG,"$50,001 - $100,000",Sale (Partial)
