,date,name,ticker,amount,type
5566,02/26/2020,Kelly Loeffler,ICE,"$1,000,001 - $5,000,000",Purchase
5567,03/11/2020,Kelly Loeffler,ICE,"$5,000,001 - $25,000,000",Sale (Partial)
5568,02/18/2020,Kelly Loeffler,ICE,"$5,000,001 - $25,000,000",Purchase
5569,03/24/2020,Thomas R Carper,VZ,"$1,001 - $15,000",Purchase
5570,03/23/2020,Thomas R Carper,SPY,"$1,001 - $15,000",Purchase
5571,03/23/2020,Thomas R Carper,CEF,"$1,001 - $15,000",Purchase
5572,03/27/2020,Thomas R Carper,DIS,"$1,001 - $15,000",Purchase
5573,03/27/2020,Thomas R Carper,SWKS,"$1,001 - $15,000",Purchase
5574,03/27/2020,Thomas R Carper,CVS,"$1,001 - $15,000",Purchase
5575,03/27/2020,Thomas R Carper,PYPL,"$1,001 - $15,000",Purchase
5576,03/24/2020,Thomas R Carper,VOD,"$1,001 - $15,000",Sale (Full)
5577,03/24/2020,Thomas R Carper,MPC,"$1,001 - $15,000",Sale (Full)
5578,03/24/2020,Thomas R Carper,WFC,"$1,001 - $15,000",Sale (Full)
5579,03/24/2020,Thomas R Carper,CSCO,"$1,001 - $15,000",Purchase
5580,03/24/2020,Thomas R Carper,ABBV,"$1,001 - $15,000",Purchase
5581,03/24/2020,Thomas R Carper,JPM,"$1,001 - $15,000",Purchase
5582,03/31/2020,"David A Perdue , Jr",MU,"$1,001 - $15,000",Purchase
5583,03/31/2020,"David A Perdue , Jr",MRK,"$15,001 - $50,000",Sale (Partial)
5584,03/23/2020,"David A Perdue , Jr",NWS,"$1,001 - $15,000",Purchase
5585,03/02/2020,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Purchase
5586,03/02/2020,"David A Perdue , Jr",KR,"$15,001 - $50,000",Sale (Partial)
5587,03/02/2020,"David A Perdue , Jr",DD,"$1,001 - $15,000",Purchase
5588,03/02/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
5589,03/02/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Full)
5590,03/02/2020,"David A Perdue , Jr",BAC,"$15,001 - $50,000",Sale (Partial)
5591,03/03/2020,"David A Perdue , Jr",KR,"$1,001 - $15,000",Sale (Partial)
5592,03/03/2020,"David A Perdue , Jr",KR,"$1,001 - $15,000",Sale (Partial)
5593,03/04/2020,"David A Perdue , Jr",BAC,"$1,001 - $15,000",Sale (Partial)
5594,03/04/2020,"David A Perdue , Jr",KR,"$1,001 - $15,000",Sale (Partial)
5595,03/04/2020,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5596,03/04/2020,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5597,03/04/2020,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5598,03/04/2020,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
5599,03/04/2020,"David A Perdue , Jr",KR,"$1,001 - $15,000",Sale (Partial)
5600,03/05/2020,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5601,03/05/2020,"David A Perdue , Jr",KR,"$15,001 - $50,000",Sale (Partial)
5602,03/05/2020,"David A Perdue , Jr",BRK-B,"$1,001 - $15,000",Purchase
5603,03/05/2020,"David A Perdue , Jr",BRK-B,"$15,001 - $50,000",Purchase
5604,03/05/2020,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5605,03/06/2020,"David A Perdue , Jr",BRK-B,"$15,001 - $50,000",Purchase
5606,03/06/2020,"David A Perdue , Jr",BAC,"$1,001 - $15,000",Sale (Partial)
5607,03/06/2020,"David A Perdue , Jr",BRK-B,"$15,001 - $50,000",Purchase
5608,03/09/2020,"David A Perdue , Jr",BRK-B,"$1,001 - $15,000",Purchase
5609,03/10/2020,"David A Perdue , Jr",MSM,"$1,001 - $15,000",Purchase
5610,03/10/2020,"David A Perdue , Jr",M,"$1,001 - $15,000",Purchase
5611,03/10/2020,"David A Perdue , Jr",NWSA,"$1,001 - $15,000",Purchase
5612,03/10/2020,"David A Perdue , Jr",FOXA,"$1,001 - $15,000",Purchase
5613,03/10/2020,"David A Perdue , Jr",EAF,"$1,001 - $15,000",Purchase
5614,03/11/2020,"David A Perdue , Jr",GEL,"$1,001 - $15,000",Sale (Full)
5615,03/13/2020,"David A Perdue , Jr",ENB,"$1,001 - $15,000",Purchase
5616,03/13/2020,"David A Perdue , Jr",KR,"$1,001 - $15,000",Sale (Partial)
5617,03/13/2020,"David A Perdue , Jr",KR,"$1,001 - $15,000",Sale (Partial)
5618,03/13/2020,"David A Perdue , Jr",TRP,"$1,001 - $15,000",Purchase
5619,03/13/2020,"David A Perdue , Jr",ENB,"$1,001 - $15,000",Purchase
5620,03/13/2020,"David A Perdue , Jr",KR,"$1,001 - $15,000",Sale (Partial)
5621,03/13/2020,"David A Perdue , Jr",TRP,"$1,001 - $15,000",Purchase
5622,03/16/2020,"David A Perdue , Jr",KR,"$1,001 - $15,000",Sale (Partial)
5623,03/16/2020,"David A Perdue , Jr",AXTA,"$1,001 - $15,000",Purchase
5624,03/16/2020,"David A Perdue , Jr",KR,"$1,001 - $15,000",Sale (Partial)
5625,03/16/2020,"David A Perdue , Jr",KR,"$1,001 - $15,000",Sale (Partial)
5626,03/16/2020,"David A Perdue , Jr",KR,"$15,001 - $50,000",Sale (Partial)
5627,03/16/2020,"David A Perdue , Jr",RF,"$1,001 - $15,000",Purchase
5628,03/16/2020,"David A Perdue , Jr",FOX,"$1,001 - $15,000",Purchase
5629,03/16/2020,"David A Perdue , Jr",LYV,"$1,001 - $15,000",Purchase
5630,03/16/2020,"David A Perdue , Jr",HUN,"$1,001 - $15,000",Purchase
5631,03/17/2020,"David A Perdue , Jr",UHAL,"$1,001 - $15,000",Purchase
5632,03/17/2020,"David A Perdue , Jr",LYV,"$1,001 - $15,000",Purchase
5633,03/17/2020,"David A Perdue , Jr",AXTA,"$1,001 - $15,000",Purchase
5634,03/17/2020,"David A Perdue , Jr",PG,"$15,001 - $50,000",Sale (Partial)
5635,03/17/2020,"David A Perdue , Jr",PEP,"$15,001 - $50,000",Sale (Partial)
5636,03/17/2020,"David A Perdue , Jr",NWSA,"$1,001 - $15,000",Purchase
5637,03/17/2020,"David A Perdue , Jr",FHB,"$1,001 - $15,000",Purchase
5638,03/17/2020,"David A Perdue , Jr",CTSH,"$1,001 - $15,000",Purchase
5639,03/17/2020,"David A Perdue , Jr",SYY,"$1,001 - $15,000",Purchase
5640,03/17/2020,"David A Perdue , Jr",MSM,"$1,001 - $15,000",Purchase
5641,03/17/2020,"David A Perdue , Jr",KR,"$1,001 - $15,000",Sale (Partial)
5642,03/17/2020,"David A Perdue , Jr",WFC,"$1,001 - $15,000",Purchase
5643,03/17/2020,"David A Perdue , Jr",HUN,"$1,001 - $15,000",Purchase
5644,03/18/2020,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
5645,03/18/2020,"David A Perdue , Jr",LYV,"$1,001 - $15,000",Purchase
5646,03/18/2020,"David A Perdue , Jr",KR,"$1,001 - $15,000",Sale (Partial)
5647,03/18/2020,"David A Perdue , Jr",KR,"$1,001 - $15,000",Sale (Partial)
5648,03/18/2020,"David A Perdue , Jr",BAC,"$1,001 - $15,000",Purchase
5649,03/18/2020,"David A Perdue , Jr",KR,"$1,001 - $15,000",Sale (Partial)
5650,03/18/2020,"David A Perdue , Jr",UHAL,"$1,001 - $15,000",Purchase
5651,03/18/2020,"David A Perdue , Jr",CDLX,"$100,001 - $250,000",Purchase
5652,03/18/2020,"David A Perdue , Jr",CDLX,"$100,001 - $250,000",Purchase
5653,03/18/2020,"David A Perdue , Jr",LYV,"$1,001 - $15,000",Purchase
5654,03/19/2020,"David A Perdue , Jr",SBUX,"$15,001 - $50,000",Purchase
5655,03/19/2020,"David A Perdue , Jr",KR,"$1,001 - $15,000",Sale (Partial)
5656,03/19/2020,"David A Perdue , Jr",GOOG,"$1,001 - $15,000",Purchase
5657,03/19/2020,"David A Perdue , Jr",KR,"$1,001 - $15,000",Sale (Partial)
5658,03/19/2020,"David A Perdue , Jr",CLX,"$1,001 - $15,000",Sale (Full)
5659,03/20/2020,"David A Perdue , Jr",BOIVF,"$1,001 - $15,000",Purchase
5660,03/20/2020,"David A Perdue , Jr",SYY,"$1,001 - $15,000",Purchase
5661,03/20/2020,"David A Perdue , Jr",PAGP,"$1,001 - $15,000",Purchase
5662,03/20/2020,"David A Perdue , Jr",MSM,"$1,001 - $15,000",Purchase
5663,03/20/2020,"David A Perdue , Jr",NWSA,"$1,001 - $15,000",Purchase
5664,03/20/2020,"David A Perdue , Jr",PAGP,"$1,001 - $15,000",Purchase
5665,03/20/2020,"David A Perdue , Jr",KR,"$1,001 - $15,000",Sale (Full)
5666,03/20/2020,"David A Perdue , Jr",M,"$1,001 - $15,000",Purchase
5667,03/23/2020,"David A Perdue , Jr",BAC,"$1,001 - $15,000",Purchase
5668,03/23/2020,"David A Perdue , Jr",BOIVF,"$1,001 - $15,000",Purchase
5669,03/23/2020,"David A Perdue , Jr",SBUX,"$1,001 - $15,000",Purchase
5670,03/23/2020,"David A Perdue , Jr",BAC,"$1,001 - $15,000",Purchase
5671,03/23/2020,"David A Perdue , Jr",SBUX,"$1,001 - $15,000",Purchase
5672,03/23/2020,"David A Perdue , Jr",RL,"$1,001 - $15,000",Purchase
5673,03/24/2020,"David A Perdue , Jr",SBUX,"$1,001 - $15,000",Purchase
5674,03/24/2020,"David A Perdue , Jr",BOIVF,"$1,001 - $15,000",Purchase
5675,03/25/2020,"David A Perdue , Jr",BOIVF,"$1,001 - $15,000",Purchase
5676,03/26/2020,"David A Perdue , Jr",DOW,"$1,001 - $15,000",Purchase
5677,03/26/2020,"David A Perdue , Jr",NFLX,"$15,001 - $50,000",Purchase
5678,03/26/2020,"David A Perdue , Jr",TRP,"$1,001 - $15,000",Purchase
5679,03/26/2020,"David A Perdue , Jr",BOIVF,"$1,001 - $15,000",Purchase
5680,03/26/2020,"David A Perdue , Jr",WMB,"$1,001 - $15,000",Purchase
5681,03/26/2020,"David A Perdue , Jr",LNG,"$1,001 - $15,000",Purchase
5682,03/27/2020,"David A Perdue , Jr",ORCL,"$15,001 - $50,000",Sale (Partial)
5683,03/27/2020,"David A Perdue , Jr",BOIVF,"$1,001 - $15,000",Purchase
5684,03/27/2020,"David A Perdue , Jr",VIAC,"$1,001 - $15,000",Sale (Partial)
5685,03/27/2020,"David A Perdue , Jr",MU,"$1,001 - $15,000",Purchase
5686,03/27/2020,"David A Perdue , Jr",GPK,"$15,001 - $50,000",Sale (Partial)
5687,03/27/2020,"David A Perdue , Jr",SBUX,"$1,001 - $15,000",Purchase
5688,03/27/2020,"David A Perdue , Jr",MU,"$15,001 - $50,000",Purchase
5689,03/30/2020,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Sale (Partial)
5690,03/30/2020,"David A Perdue , Jr",MU,"$1,001 - $15,000",Purchase
5691,03/30/2020,"David A Perdue , Jr",MU,"$1,001 - $15,000",Purchase
5692,03/20/2020,James M Inhofe,BAM,"$1,001 - $15,000",Sale (Partial)
5693,03/09/2020,James M Inhofe,C,"$50,001 - $100,000",Sale (Full)
5694,02/27/2020,Daniel S Sullivan,WCMIX,"$50,001 - $100,000",Purchase
5695,02/27/2020,Daniel S Sullivan,RPM,"$50,001 - $100,000",Sale (Partial)
5696,03/11/2020,Sheldon Whitehouse,ILMN,"$1,001 - $15,000",Sale (Full)
5697,03/11/2020,Sheldon Whitehouse,CGNX,"$15,001 - $50,000",Sale (Full)
5698,03/11/2020,Sheldon Whitehouse,SIEGY,"$15,001 - $50,000",Sale (Full)
5699,03/17/2020,Tina Smith,DXCM,"$250,001 - $500,000",Sale (Partial)
5700,03/17/2020,Tina Smith,PODD,"$250,001 - $500,000",Sale (Partial)
5701,03/05/2020,"Angus S King, Jr.",WTRG,"$1,001 - $15,000",Sale (Full)
5702,03/03/2020,Shelley M Capito,JPM,"$1,001 - $15,000",Purchase
5703,03/03/2020,Shelley M Capito,MSFT,"$1,001 - $15,000",Purchase
5704,03/03/2020,Shelley M Capito,JNJ,"$1,001 - $15,000",Purchase
5705,03/03/2020,Shelley M Capito,ABT,"$1,001 - $15,000",Purchase
5706,01/14/2020,Kelly Loeffler,CMCSA,"$1,001 - $15,000",Sale (Full)
5707,01/14/2020,Kelly Loeffler,CSCO,"$1,001 - $15,000",Sale (Full)
5708,01/14/2020,Kelly Loeffler,GS,"$1,001 - $15,000",Sale (Full)
5709,01/14/2020,Kelly Loeffler,CVX,"$1,001 - $15,000",Sale (Full)
5710,01/14/2020,Kelly Loeffler,UL,"$1,001 - $15,000",Sale (Full)
5711,01/08/2020,Kelly Loeffler,PRU,"$1,001 - $15,000",Sale (Full)
5712,01/31/2020,Kelly Loeffler,TJX,"$15,001 - $50,000",Sale (Partial)
5713,01/31/2020,Kelly Loeffler,ROST,"$15,001 - $50,000",Sale (Partial)
5714,01/31/2020,Kelly Loeffler,AZO,"$15,001 - $50,000",Sale (Partial)
5715,01/30/2020,Kelly Loeffler,AZO,"$15,001 - $50,000",Sale (Partial)
5716,01/29/2020,Kelly Loeffler,ROST,"$15,001 - $50,000",Sale (Partial)
5717,01/29/2020,Kelly Loeffler,KEYS,"$100,001 - $250,000",Sale (Full)
5718,01/29/2020,Kelly Loeffler,CMCSA,"$15,001 - $50,000",Sale (Partial)
5719,01/28/2020,Kelly Loeffler,REZI,"$15,001 - $50,000",Sale (Full)
5720,01/27/2020,Kelly Loeffler,REZI,"$100,001 - $250,000",Sale (Partial)
5721,01/17/2020,Kelly Loeffler,DFS,"$250,001 - $500,000",Purchase
5722,01/24/2020,Kelly Loeffler,REZI,"$50,001 - $100,000",Sale (Partial)
5723,02/14/2020,Kelly Loeffler,ORCL,"$100,001 - $250,000",Purchase
5724,02/14/2020,Kelly Loeffler,XOM,"$250,001 - $500,000",Sale (Full)
5725,02/14/2020,Kelly Loeffler,CTXS,"$100,001 - $250,000",Purchase
5726,02/10/2020,Kelly Loeffler,FNKO,"$50,001 - $100,000",Sale (Full)
5727,02/10/2020,Kelly Loeffler,EEFT,"$100,001 - $250,000",Sale (Full)
5728,02/07/2020,Kelly Loeffler,ORLY,"$15,001 - $50,000",Sale (Full)
5729,02/07/2020,Kelly Loeffler,FNKO,"$50,001 - $100,000",Sale (Partial)
5730,02/06/2020,Kelly Loeffler,FNKO,"$15,001 - $50,000",Sale (Partial)
5731,02/06/2020,Kelly Loeffler,AZO,"$15,001 - $50,000",Sale (Partial)
5732,02/06/2020,Kelly Loeffler,ARNA,"$50,001 - $100,000",Sale (Partial)
5733,02/05/2020,Kelly Loeffler,TCEHY,"$15,001 - $50,000",Sale (Full)
5734,02/05/2020,Kelly Loeffler,ROKU,"$100,001 - $250,000",Sale (Full)
5735,02/05/2020,Kelly Loeffler,FNKO,"$15,001 - $50,000",Sale (Partial)
5736,02/05/2020,Kelly Loeffler,ARNA,"$50,001 - $100,000",Sale (Partial)
5737,02/04/2020,Kelly Loeffler,TCEHY,"$15,001 - $50,000",Sale (Partial)
5738,02/04/2020,Kelly Loeffler,KL,"$50,001 - $100,000",Sale (Full)
5739,02/04/2020,Kelly Loeffler,CMCSA,"$15,001 - $50,000",Sale (Full)
5740,02/04/2020,Kelly Loeffler,AZO,"$15,001 - $50,000",Sale (Partial)
5741,02/03/2020,Kelly Loeffler,HON,"$100,001 - $250,000",Sale (Full)
5742,02/05/2020,Kelly Loeffler,MRK,"$1,001 - $15,000",Sale (Full)
5743,02/05/2020,Kelly Loeffler,DFS,"$1,001 - $15,000",Sale (Full)
5744,02/05/2020,Kelly Loeffler,DAL,"$1,001 - $15,000",Sale (Full)
5745,02/05/2020,Kelly Loeffler,EMR,"$1,001 - $15,000",Sale (Full)
5746,02/14/2020,Kelly Loeffler,CAT,"$1,001 - $15,000",Sale (Full)
5747,02/14/2020,Kelly Loeffler,AFL,"$1,001 - $15,000",Sale (Full)
5748,03/12/2020,Kelly Loeffler,PRU,"$15,001 - $50,000",Purchase
5749,03/11/2020,Kelly Loeffler,BKNG,"$1,001 - $15,000",Sale (Full)
5750,03/10/2020,Kelly Loeffler,BKNG,"$15,001 - $50,000",Sale (Partial)
5751,03/09/2020,Kelly Loeffler,CVX,"$100,001 - $250,000",Purchase
5752,03/09/2020,Kelly Loeffler,DD,"$1,001 - $15,000",Purchase
5753,03/06/2020,Kelly Loeffler,HELE,"$50,001 - $100,000",Sale (Partial)
5754,03/09/2020,Kelly Loeffler,AIZ,"$15,001 - $50,000",Sale (Full)
5755,03/09/2020,Kelly Loeffler,EMR,"$1,001 - $15,000",Sale (Full)
5756,03/09/2020,Kelly Loeffler,CR,"$15,001 - $50,000",Sale (Full)
5757,03/09/2020,Kelly Loeffler,HIG,"$1,001 - $15,000",Sale (Full)
5758,03/05/2020,Kelly Loeffler,TJX,"$15,001 - $50,000",Sale (Full)
5759,03/06/2020,Kelly Loeffler,BKNG,"$15,001 - $50,000",Purchase
5760,03/04/2020,Kelly Loeffler,AMGN,"$15,001 - $50,000",Sale (Full)
5761,03/04/2020,Kelly Loeffler,AIG,"$1,001 - $15,000",Sale (Full)
5762,03/04/2020,Kelly Loeffler,PANW,"$1,001 - $15,000",Sale (Full)
5763,03/04/2020,Kelly Loeffler,CVX,"$15,001 - $50,000",Sale (Full)
5764,03/04/2020,Kelly Loeffler,BP,"$1,001 - $15,000",Sale (Full)
5765,03/03/2020,Kelly Loeffler,ROST,"$15,001 - $50,000",Sale (Full)
5766,03/03/2020,Kelly Loeffler,LULU,"$50,001 - $100,000",Sale (Full)
5767,03/03/2020,Kelly Loeffler,FB,"$50,001 - $100,000",Sale (Full)
5768,03/02/2020,Kelly Loeffler,DD,"$50,001 - $100,000",Purchase
5769,03/02/2020,Kelly Loeffler,ROST,"$15,001 - $50,000",Sale (Partial)
5770,02/28/2020,Kelly Loeffler,DD,"$15,001 - $50,000",Purchase
5771,02/27/2020,Kelly Loeffler,DD,"$100,001 - $250,000",Purchase
5772,02/26/2020,Kelly Loeffler,CME,"$100,001 - $250,000",Purchase
5773,02/26/2020,Kelly Loeffler,NVDA,"$15,001 - $50,000",Sale (Full)
5774,02/26/2020,Kelly Loeffler,AZO,"$15,001 - $50,000",Sale (Full)
5775,02/26/2020,Kelly Loeffler,ADP,"$50,001 - $100,000",Sale (Partial)
5776,02/26/2020,Kelly Loeffler,ARNA,"$15,001 - $50,000",Sale (Partial)
5777,02/25/2020,Kelly Loeffler,AMZN,"$15,001 - $50,000",Sale (Full)
5778,02/24/2020,Kelly Loeffler,CME,"$50,001 - $100,000",Purchase
5779,02/24/2020,Kelly Loeffler,AMZN,"$15,001 - $50,000",Purchase
5780,02/24/2020,Kelly Loeffler,NVDA,"$15,001 - $50,000",Sale (Partial)
5781,02/24/2020,Kelly Loeffler,IPHI,"$15,001 - $50,000",Sale (Partial)
5782,02/24/2020,Kelly Loeffler,FB,"$15,001 - $50,000",Sale (Partial)
5783,02/24/2020,Kelly Loeffler,ARNA,"$50,001 - $100,000",Sale (Partial)
5784,02/21/2020,Kelly Loeffler,DD,"$1,001 - $15,000",Sale (Full)
5785,02/21/2020,Kelly Loeffler,K,"$1,001 - $15,000",Sale (Full)
5786,02/21/2020,Kelly Loeffler,BABA,"$1,001 - $15,000",Sale (Full)
5787,02/20/2020,Kelly Loeffler,AIZ,"$1,001 - $15,000",Sale (Full)
5788,02/20/2020,Kelly Loeffler,ABBV,"$1,001 - $15,000",Sale (Full)
5789,02/20/2020,Kelly Loeffler,DOCU,"$100,001 - $250,000",Sale (Partial)
5790,04/09/2020,Pat Roberts,NFLX,"$50,001 - $100,000",Purchase
5791,04/08/2020,Pat Roberts,AAPL,"$1,001 - $15,000",Purchase
5792,04/07/2020,Pat Roberts,DIS,"$1,001 - $15,000",Purchase
5793,04/07/2020,Pat Roberts,TJX,"$1,001 - $15,000",Purchase
5794,04/06/2020,Pat Roberts,NFLX,"$100,001 - $250,000",Sale (Full)
5795,04/28/2020,Pat Roberts,TJX,"$1,001 - $15,000",Sale (Full)
5796,04/30/2020,Pat Roberts,MSFT,"$15,001 - $50,000",Purchase
5797,04/29/2020,Pat Roberts,MA,"$15,001 - $50,000",Purchase
5798,04/29/2020,Pat Roberts,BYND,"$1,001 - $15,000",Purchase
5799,04/27/2020,Pat Roberts,MSFT,"$15,001 - $50,000",Purchase
5800,04/27/2020,Pat Roberts,AAPL,"$15,001 - $50,000",Purchase
5801,04/24/2020,Pat Roberts,NVDA,"$50,001 - $100,000",Sale (Full)
5802,04/15/2020,Pat Roberts,NFLX,"$50,001 - $100,000",Sale (Full)
5803,04/08/2020,Pat Roberts,AAPL,"$1,001 - $15,000",Purchase
5804,04/24/2020,Pat Roberts,AMZN,"$50,001 - $100,000",Sale (Full)
5805,04/24/2020,Pat Roberts,AMZN,"$15,001 - $50,000",Purchase
5806,04/17/2020,Pat Roberts,NFLX,"$15,001 - $50,000",Sale (Full)
5807,04/16/2020,Pat Roberts,NFLX,"$15,001 - $50,000",Purchase
5808,04/15/2020,Pat Roberts,NFLX,"$100,001 - $250,000",Sale (Full)
5809,04/14/2020,Thomas R Carper,PYPL,"$1,001 - $15,000",Purchase
5810,04/14/2020,Thomas R Carper,CVS,"$1,001 - $15,000",Purchase
5811,04/14/2020,Thomas R Carper,SWKS,"$1,001 - $15,000",Purchase
5812,04/14/2020,Thomas R Carper,PNQI,"$1,001 - $15,000",Purchase
5813,04/14/2020,Thomas R Carper,CEF,"$1,001 - $15,000",Purchase
5814,04/14/2020,Thomas R Carper,DIS,"$1,001 - $15,000",Purchase
5815,04/02/2020,Thomas R Carper,GEM,"$1,001 - $15,000",Purchase
5816,04/02/2020,Thomas R Carper,SBIO,"$1,001 - $15,000",Sale (Partial)
5817,04/02/2020,Thomas R Carper,IVV,"$1,001 - $15,000",Sale (Partial)
5818,04/02/2020,Thomas R Carper,KWEB,"$1,001 - $15,000",Purchase
5819,04/02/2020,Thomas R Carper,CFA,"$1,001 - $15,000",Purchase
5820,04/02/2020,Thomas R Carper,SRVR,"$1,001 - $15,000",Purchase
5821,04/02/2020,Thomas R Carper,CEF,"$1,001 - $15,000",Purchase
5822,04/02/2020,Thomas R Carper,GLD,"$1,001 - $15,000",Purchase
5823,04/02/2020,Thomas R Carper,CIBR,"$1,001 - $15,000",Purchase
5824,04/02/2020,Thomas R Carper,MBXIX,"$1,001 - $15,000",Sale (Partial)
5825,04/02/2020,Thomas R Carper,QTEC,"$1,001 - $15,000",Purchase
5826,04/02/2020,Thomas R Carper,IAT,"$1,001 - $15,000",Sale (Full)
5827,04/02/2020,Thomas R Carper,FDN,"$1,001 - $15,000",Purchase
5828,04/02/2020,Thomas R Carper,LUBFX,"$1,001 - $15,000",Sale (Partial)
5829,04/02/2020,Thomas R Carper,QLEIX,"$1,001 - $15,000",Sale (Full)
5830,04/02/2020,Thomas R Carper,OAYIX,"$1,001 - $15,000",Sale (Full)
5831,04/02/2020,Thomas R Carper,FPL,"$1,001 - $15,000",Sale (Full)
5832,04/02/2020,Thomas R Carper,GBIL,"$1,001 - $15,000",Sale (Partial)
5833,04/02/2020,Thomas R Carper,BOTZ,"$1,001 - $15,000",Sale (Full)
5834,04/02/2020,Thomas R Carper,FINX,"$1,001 - $15,000",Purchase
5835,04/02/2020,Thomas R Carper,IWN,"$1,001 - $15,000",Purchase
5836,04/02/2020,Thomas R Carper,DRI,"$1,001 - $15,000",Sale (Full)
5837,04/02/2020,Thomas R Carper,QCOM,"$1,001 - $15,000",Purchase
5838,04/02/2020,Thomas R Carper,RMD,"$1,001 - $15,000",Sale (Partial)
5839,04/02/2020,Thomas R Carper,SBUX,"$1,001 - $15,000",Purchase
5840,04/02/2020,Thomas R Carper,ARCC,"$1,001 - $15,000",Purchase
5841,04/02/2020,Thomas R Carper,CVS,"$1,001 - $15,000",Purchase
5842,04/02/2020,Thomas R Carper,DGX,"$1,001 - $15,000",Purchase
5843,04/02/2020,Thomas R Carper,IWD,"$1,001 - $15,000",Purchase
5844,04/02/2020,Thomas R Carper,ARE,"$1,001 - $15,000",Purchase
5845,04/02/2020,Thomas R Carper,LGI,"$1,001 - $15,000",Sale (Full)
5846,04/02/2020,Thomas R Carper,PKG,"$1,001 - $15,000",Sale (Full)
5847,04/02/2020,Thomas R Carper,MET,"$1,001 - $15,000",Purchase
5848,04/02/2020,Thomas R Carper,EEM,"$1,001 - $15,000",Purchase
5849,04/02/2020,Thomas R Carper,RTN,"$1,001 - $15,000",Purchase
5850,04/02/2020,Thomas R Carper,GLAD,"$1,001 - $15,000",Purchase
5851,04/02/2020,Thomas R Carper,SWKS,"$1,001 - $15,000",Purchase
5852,04/02/2020,Thomas R Carper,CEF,"$1,001 - $15,000",Purchase
5853,04/02/2020,Thomas R Carper,GLD,"$1,001 - $15,000",Sale (Partial)
5854,04/02/2020,Thomas R Carper,MBXIX,"$1,001 - $15,000",Sale (Partial)
5855,04/02/2020,Thomas R Carper,CFG,"$1,001 - $15,000",Sale (Full)
5856,04/02/2020,Thomas R Carper,TCEHY,"$1,001 - $15,000",Sale (Partial)
5857,04/02/2020,Thomas R Carper,MPC,"$1,001 - $15,000",Sale (Full)
5858,04/02/2020,Thomas R Carper,QLEIX,"$1,001 - $15,000",Sale (Full)
5859,04/02/2020,Thomas R Carper,RODM,"$1,001 - $15,000",Purchase
5860,04/02/2020,Thomas R Carper,PTNQ,"$1,001 - $15,000",Purchase
5861,04/02/2020,Thomas R Carper,KNX,"$1,001 - $15,000",Sale (Full)
5862,04/02/2020,Thomas R Carper,CB,"$1,001 - $15,000",Sale (Full)
5863,04/02/2020,Thomas R Carper,GBIL,"$1,001 - $15,000",Sale (Partial)
5864,04/02/2020,Thomas R Carper,IRM,"$1,001 - $15,000",Sale (Partial)
5865,04/02/2020,Thomas R Carper,HPQ,"$1,001 - $15,000",Sale (Full)
5866,04/02/2020,Thomas R Carper,LHX,"$1,001 - $15,000",Purchase
5867,04/02/2020,Thomas R Carper,APO,"$1,001 - $15,000",Purchase
5868,04/02/2020,Thomas R Carper,CAG,"$1,001 - $15,000",Sale (Partial)
5869,04/02/2020,Thomas R Carper,GLW,"$1,001 - $15,000",Purchase
5870,04/02/2020,Thomas R Carper,FITB,"$1,001 - $15,000",Sale (Full)
5871,04/02/2020,Thomas R Carper,MSFT,"$1,001 - $15,000",Sale (Partial)
5872,04/02/2020,Thomas R Carper,NVO,"$1,001 - $15,000",Purchase
5873,04/02/2020,Thomas R Carper,PEP,"$1,001 - $15,000",Purchase
5874,04/02/2020,Thomas R Carper,TSN,"$1,001 - $15,000",Purchase
5875,05/17/2019,Roger F Wicker,BIF,"$1,001 - $15,000",Purchase
5876,05/17/2019,Roger F Wicker,GDV,"$1,001 - $15,000",Sale (Full)
5877,04/17/2020,Ron L Wyden,AMAT,"$15,001 - $50,000",Purchase
5878,04/17/2020,Ron L Wyden,DIS,"$50,001 - $100,000",Purchase
5879,04/17/2020,Ron L Wyden,DNKN,"$15,001 - $50,000",Purchase
5880,04/17/2020,Ron L Wyden,F,"$15,001 - $50,000",Purchase
5881,04/17/2020,Ron L Wyden,GOOG,"$50,001 - $100,000",Purchase
5882,04/17/2020,Ron L Wyden,KLAC,"$15,001 - $50,000",Purchase
5883,04/17/2020,Ron L Wyden,SBUX,"$15,001 - $50,000",Purchase
5884,04/17/2020,Ron L Wyden,T,"$15,001 - $50,000",Purchase
5885,04/17/2020,Ron L Wyden,VMC,"$50,001 - $100,000",Purchase
5886,05/01/2020,Ron L Wyden,AMZN,"$15,001 - $50,000",Purchase
5887,04/24/2020,Ron L Wyden,TEL,"$1,001 - $15,000",Sale (Full)
5888,04/24/2020,Ron L Wyden,JCI,"$1,001 - $15,000",Sale (Full)
